t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.029687500000000002,59,physics,0,1524,2503.8807105797605,18578.216036357593,163.75378427891647,21245.85053121627,1759.6411154470923,0.0007109884914186144,9.319461896406333,139.721475685524,0.9497312625278072,6.097419102957241e-08,0,0.03808889845878636,0.0038739877955167945,0.00179411715362221,1.0011409468443926
0.029750000000000002,59,physics,0,1524,2583.517791618763,18934.625069540336,164.43541757248238,21682.578278731584,1772.8807248642534,0.0007163379969762254,9.374395433081528,140.39606678504003,0.9494887671124429,6.137923946880624e-08,0,0.03781836512958902,0.003902769593732724,0.00179411715362221,1.0011475705305104
0.029812500000000002,59,physics,0,1524,2665.667602486393,19296.05815795948,164.9040335460452,22126.629793991917,1786.2187939735081,0.0007217272854801074,9.428658529466672,141.35067554487935,0.9491454939045726,6.185542922310094e-08,0,0.03755576131419491,0.00393164558736069,0.00179411715362221,1.0011531201391055
0.029875000000000002,59,physics,0,1524,2750.1198404742454,19663.023472080593,165.45723746330125,22578.60055001814,1799.6553328550776,0.0007271563610032068,9.483054188066532,142.7721963112533,0.9486340196743057,6.233053095883179e-08,0,0.03728915973293903,0.003960639439174561,0.00179411715362221,1.0011559844652553
0.029937500000000002,59,physics,0,1524,2836.8439997894466,20036.17140341246,166.26821948635728,23039.28362268826,1813.1905544319525,0.0007326253095777243,9.538229956411175,144.7329896669533,0.9479285085096679,6.274597463828972e-08,0,0.03702400567614293,0.00398965802030015,0.00179411715362221,1.0011558054446308
0.03,59,physics,0,1524,2926.0539400082334,20416.094274590512,167.2643823247724,23509.412596923517,1826.8241046310513,0.0007381339881393259,9.594470986316017,147.1732230762839,0.9470506367743706,6.315983469562529e-08,0,0.036744807886602976,0.004018733144996498,0.00179411715362221,1.0011581327152457
0.03,60,refine,0,1677,2926.0539400082334,20416.094274590512,167.26438232477244,23509.412596923517,1826.8241046310513,0.000738133988139326,9.594470986316017,147.1732230762839,0.9470506367743706,6.315983469562529e-08,0,0.036744807886602976,0.003809890937505138,0.001775067183189094,1.0011581327152457
0.0300625,60,physics,0,1677,3018.1340536307116,20803.412428193482,168.21388323113234,23989.760365055325,1840.5704671847561,0.0007436882488853131,9.653289797447156,149.92660521506838,0.946060113690178,6.358794557570487e-08,0,0.03648529432864784,0.003836644748692336,0.001775067183189094,1.0011574166314032
0.030125,60,physics,0,1677,3113.2438527045633,21198.95283295834,169.09672887452552,24481.29341453743,1854.420417286843,0.0007492843645039263,9.712982184929563,152.74851781453768,0.9450448396422209,6.401792962407175e-08,0,0.03622720728968283,0.003863547644351989,0.001775067183189094,1.001162787272705
0.0301875,60,physics,0,1677,3211.310429238986,21602.206827403294,169.95509126779194,24983.472347910072,1868.3745922077833,0.0007549225924862902,9.775156040164008,155.38848075983776,0.944095135864976,6.443810995904191e-08,0,0.03594897476291075,0.003890659209950059,0.001775067183189094,1.0011686950114127
0.03025,60,physics,0,1677,3312.1250967655915,22012.88555931723,170.9912255575142,25496.001881640335,1882.4336811954392,0.000760603211325158,9.838809050798176,157.64904010993945,0.9432818637947409,6.48605684716586e-08,0,0.03569559034730181,0.003917950393111442,0.001775067183189094,1.0011690530573034
0.0303125,60,physics,0,1677,3415.591391344805,22430.568398330826,172.29214978915485,26018.451939464787,1896.5986113624417,0.0007663265956232848,9.902609882663379,159.43350490547263,0.9426398482504051,6.535972474353004e-08,0,0.03544379586526192,0.003945391385652759,0.001775067183189094,1.0011717384055643
0.030375,60,physics,0,1677,3521.8907382810926,22854.71246132179,173.70646753769591,26550.30966714058,1910.8699611152751,0.0007720929790876183,9.965849946208838,160.7673728256357,0.942160059658944,6.580047795523569e-08,0,0.03521587805657178,0.003972982173166624,0.001775067183189094,1.0011735286417396
0.0304375,60,physics,0,1677,3631.4182466000475,23284.94104168794,174.94258314826823,27091.30187143626,1925.2484935588172,0.0007779026700530703,10.027718613482369,161.79865748641845,0.9417891446241318,6.629339743824398e-08,0,0.03496728569716481,0.004000719834760618,0.001775067183189094,1.0011774671725937
0.0305,60,physics,0,1677,3744.4371250873687,23721.03500112458,175.7994616684011,27641.27158788035,1939.7343037904138,0.0007837557069440214,10.087892590041728,162.7517022391109,0.9414463168109074,6.674080399449163e-08,0,0.03472108312613805,0.004028666165810581,0.001775067183189094,1.001180152543423
0.0305,61,refine,0,1836,3744.4371250873683,23721.03500112458,175.79946166840114,27641.27158788035,1939.7343037904138,0.0007837557069440212,10.087892590041728,162.7517022391109,0.9414463168109074,6.425391685382917e-08,0,0.03472108312613805,0.0037734003926850135,0.0017192314844578505,1.001180152543423
0.0305625,61,physics,0,1836,3861.032688741898,24162.733158805964,176.32223286838337,28200.088080416244,1954.3307703973983,0.0007896534548892363,10.145685236367951,163.8627936909099,0.9410465970868667,6.468913404944478e-08,0,0.03449827780639024,0.003799107291511681,0.0017192314844578505,1.0011842701260174
0.030625,61,physics,0,1836,3981.0229677547213,24611.497049308062,176.83455856367553,28769.354575626458,1969.0371556539583,0.0007955956158082981,10.20455362675839,165.34880069322867,0.9405120357673791,6.517985795539975e-08,0,0.03426086279057664,0.003824987860898044,0.0017192314844578505,1.0011876716200638
0.0306875,61,physics,0,1836,4104.2867300757725,25067.458910342168,177.55612784850092,29349.30176826644,1983.8537167143445,0.0008015822936051854,10.263841641541314,167.32237478827105,0.9398020302207877,6.5620250566667e-08,0,0.03403173293562974,0.003850928566434041,0.0017192314844578505,1.001191610206555
0.03075,61,physics,0,1836,4230.983513366272,25531.280315732463,178.5202612153098,29940.784090314046,1998.7817907078688,0.0008076140285511751,10.324168214339212,169.77755539206805,0.9389187349624493,6.606152602728342e-08,0,0.033776857068379566,0.0038770430830759478,0.0017192314844578505,1.001193579505611
0.0308125,61,physics,0,1836,4361.454421789801,26003.562415268367,179.56377761864837,30544.580614676815,2013.8221267188956,0.0008136911233161453,10.38573456803066,172.59849755331908,0.9379039601958049,6.647087502642528e-08,0,0.033539350720051334,0.0039034015773038114,0.0017192314844578505,1.0011973390872924
